时间戳,日期,时间,股票代码,操作类型,操作比例,当前价格,建议买入价格,建议卖出价格,预测数量,预测金额,持仓数量,可用资金,总资产,操作状态,备注
2025-12-07 09:06:41,2025-12-07,09:06:41,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:12:07,2025-12-07,09:12:07,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:17:34,2025-12-07,09:17:34,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:23:02,2025-12-07,09:23:02,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:28:26,2025-12-07,09:28:26,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:33:53,2025-12-07,09:33:53,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:39:20,2025-12-07,09:39:20,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:44:51,2025-12-07,09:44:51,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:50:17,2025-12-07,09:50:17,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 09:55:46,2025-12-07,09:55:46,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 10:01:13,2025-12-07,10:01:13,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 10:06:35,2025-12-07,10:06:35,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 10:20:07,2025-12-07,10:20:07,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 10:24:58,2025-12-07,10:24:58,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 12:39:38,2025-12-07,12:39:38,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 12:44:58,2025-12-07,12:44:58,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 12:50:23,2025-12-07,12:50:23,sz.300762,买入,100%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 12:56:15,2025-12-07,12:56:15,sz.300762,买入,25%,33.62,,,,,0.00,20000.00,20000.00,预测,V11融合决策
2025-12-07 13:31:36,2025-12-07,13:31:36,sz.300726,买入,50%,41.28,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 13:33:57,2025-12-07,13:33:57,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 13:36:41,2025-12-07,13:36:41,sz.301017,持有,0%,15.19,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 13:38:14,2025-12-07,13:38:14,sh.603267,买入,50%,48.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 13:57:17,2025-12-07,13:57:17,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:03:15,2025-12-07,14:03:15,sz.002025,买入,25%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:08:44,2025-12-07,14:08:44,sz.002025,买入,25%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:13:09,2025-12-07,14:13:09,sz.002025,买入,50%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:18:30,2025-12-07,14:18:30,sz.002025,买入,50%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:21:37,2025-12-07,14:21:37,sz.002025,买入,25%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:26:59,2025-12-07,14:26:59,sz.002025,买入,25%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:28:21,2025-12-07,14:28:21,sz.002025,持有,0%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:33:42,2025-12-07,14:33:42,sz.002025,持有,0%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:38:21,2025-12-07,14:38:21,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:43:53,2025-12-07,14:43:53,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:47:51,2025-12-07,14:47:51,sz.002025,持有,0%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 14:53:13,2025-12-07,14:53:13,sz.002025,持有,0%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:01:45,2025-12-07,15:01:45,sz.002025,持有,0%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:03:56,2025-12-07,15:03:56,sz.002025,持有,0%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:08:00,2025-12-07,15:08:00,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:13:21,2025-12-07,15:13:21,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:19:01,2025-12-07,15:19:01,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:24:22,2025-12-07,15:24:22,sz.002025,买入,100%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:30:00,2025-12-07,15:30:00,sz.300762,持有,0%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:35:23,2025-12-07,15:35:23,sz.300762,持有,0%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:47:40,2025-12-07,15:47:40,sz.300726,买入,50%,41.28,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 15:49:38,2025-12-07,15:49:38,sh.603267,买入,50%,48.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 16:01:20,2025-12-07,16:01:20,sh.603267,买入,50%,48.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 16:06:51,2025-12-07,16:06:51,sh.603267,买入,50%,48.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 16:12:13,2025-12-07,16:12:13,sh.603267,买入,50%,48.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 16:13:45,2025-12-07,16:13:45,sz.300762,买入,25%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 16:19:05,2025-12-07,16:19:05,sz.300762,买入,25%,33.62,,,,,200.00,43678.00,50402.00,预测,V11融合决策
2025-12-07 16:24:22,2025-12-07,16:24:22,sz.300762,买入,25%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 16:29:41,2025-12-07,16:29:41,sz.300762,买入,25%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 16:30:52,2025-12-07,16:30:52,sz.300762,持有,0%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 16:36:17,2025-12-07,16:36:17,sz.300762,持有,0%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 16:43:40,2025-12-07,16:43:40,sz.300762,持有,0%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 16:49:02,2025-12-07,16:49:02,sz.300762,持有,0%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 16:54:27,2025-12-07,16:54:27,sz.300762,持有,0%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 16:56:54,2025-12-07,16:56:54,sz.300762,买入,25%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 17:02:16,2025-12-07,17:02:16,sz.300762,买入,25%,33.62,,,,,200.00,43678.00,50402.00,预测,V11融合决策
2025-12-07 17:06:58,2025-12-07,17:06:58,sz.300762,持有,0%,33.62,,,,,200.00,43678.00,50402.00,预测,V11融合决策
2025-12-07 17:12:21,2025-12-07,17:12:21,sz.300762,持有,0%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 17:16:24,2025-12-07,17:16:24,sz.300762,买入,25%,33.62,,,,,200.00,43276.00,50000.00,预测,V11融合决策
2025-12-07 17:21:44,2025-12-07,17:21:44,sz.300762,买入,25%,33.62,,,,,200.00,43678.00,50402.00,预测,V11融合决策
2025-12-07 17:27:26,2025-12-07,17:27:26,sz.300762,买入,25%,33.62,,,,,200.00,43678.00,50402.00,预测,V11融合决策
2025-12-07 17:33:24,2025-12-07,17:33:24,sz.300762,买入,25%,33.62,,,,,200.00,43678.00,50402.00,预测,V11融合决策
2025-12-07 17:54:25,2025-12-07,17:54:25,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 17:56:59,2025-12-07,17:56:59,sz.002241,买入,100%,30.37,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 17:59:11,2025-12-07,17:59:11,sz.300762,买入,25%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 18:04:35,2025-12-07,18:04:35,sz.300762,买入,25%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 18:09:55,2025-12-07,18:09:55,sz.300762,买入,25%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 18:13:02,2025-12-07,18:13:02,sz.300762,买入,100%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 18:18:26,2025-12-07,18:18:26,sz.300762,买入,100%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 19:51:28,2025-12-07,19:51:28,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 20:18:42,2025-12-07,20:18:42,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 20:24:10,2025-12-07,20:24:10,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 20:29:33,2025-12-07,20:29:33,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:02:13,2025-12-07,21:02:13,sh.603267,买入,50%,48.06,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:04:21,2025-12-07,21:04:21,sz.002025,持有,0%,45.00,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:08:31,2025-12-07,21:08:31,sz.300726,买入,50%,41.28,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:10:10,2025-12-07,21:10:10,sz.300762,持有,0%,33.62,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:12:19,2025-12-07,21:12:19,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:14:34,2025-12-07,21:14:34,sz.002241,买入,100%,30.37,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:26:11,2025-12-07,21:26:11,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-07 21:27:43,2025-12-07,21:27:43,sz.002475,买入,100%,59.25,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:05:42,2025-12-08,17:05:42,sz.300762,买入,25%,33.13,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:09:42,2025-12-08,17:09:42,sz.300762,买入,25%,33.13,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:15:04,2025-12-08,17:15:04,sz.300762,买入,25%,33.13,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:18:38,2025-12-08,17:18:38,sz.300762,买入,25%,33.13,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:27:51,2025-12-08,17:27:51,sz.002475,买入,100%,60.08,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:33:13,2025-12-08,17:33:13,sz.002475,买入,100%,60.08,,,,,100.00,44098.00,50106.00,预测,V11融合决策
2025-12-08 17:36:18,2025-12-08,17:36:18,sz.002241,买入,100%,30.14,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:41:42,2025-12-08,17:41:42,sz.002241,买入,100%,30.14,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:45:18,2025-12-08,17:45:18,sz.002241,买入,100%,30.14,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 17:50:43,2025-12-08,17:50:43,sz.002241,买入,100%,30.14,,,,,100.00,47033.00,50047.00,预测,V11融合决策
2025-12-08 17:55:01,2025-12-08,17:55:01,sh.603267,买入,100%,47.98,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 18:00:24,2025-12-08,18:00:24,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
2025-12-08 18:06:04,2025-12-08,18:06:04,sz.002025,买入,100%,44.20,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 18:11:25,2025-12-08,18:11:25,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:16:47,2025-12-08,18:16:47,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:22:45,2025-12-08,18:22:45,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:28:10,2025-12-08,18:28:10,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:33:25,2025-12-08,18:33:25,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:38:47,2025-12-08,18:38:47,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:44:09,2025-12-08,18:44:09,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:48:57,2025-12-08,18:48:57,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 18:54:01,2025-12-08,18:54:01,sz.300726,买入,100%,41.20,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2025-12-08 18:59:26,2025-12-08,18:59:26,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:04:54,2025-12-08,19:04:54,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:10:22,2025-12-08,19:10:22,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:15:50,2025-12-08,19:15:50,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:21:16,2025-12-08,19:21:16,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:26:48,2025-12-08,19:26:48,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:32:14,2025-12-08,19:32:14,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:37:39,2025-12-08,19:37:39,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:43:07,2025-12-08,19:43:07,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:48:35,2025-12-08,19:48:35,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:54:03,2025-12-08,19:54:03,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 19:59:24,2025-12-08,19:59:24,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:04:46,2025-12-08,20:04:46,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:10:13,2025-12-08,20:10:13,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:15:44,2025-12-08,20:15:44,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:21:07,2025-12-08,20:21:07,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:26:38,2025-12-08,20:26:38,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:32:05,2025-12-08,20:32:05,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:37:27,2025-12-08,20:37:27,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:42:50,2025-12-08,20:42:50,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:48:15,2025-12-08,20:48:15,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:53:51,2025-12-08,20:53:51,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 20:59:15,2025-12-08,20:59:15,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:04:39,2025-12-08,21:04:39,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:10:15,2025-12-08,21:10:15,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:15:45,2025-12-08,21:15:45,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:21:09,2025-12-08,21:21:09,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:26:32,2025-12-08,21:26:32,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:32:07,2025-12-08,21:32:07,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:37:34,2025-12-08,21:37:34,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:42:58,2025-12-08,21:42:58,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:48:22,2025-12-08,21:48:22,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:53:45,2025-12-08,21:53:45,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 21:59:11,2025-12-08,21:59:11,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 22:02:19,2025-12-08,22:02:19,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
2025-12-08 22:07:42,2025-12-08,22:07:42,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
2025-12-08 22:14:08,2025-12-08,22:14:08,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
2025-12-08 22:23:10,2025-12-08,22:23:10,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
2025-12-08 22:28:42,2025-12-08,22:28:42,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
2025-12-08 22:31:43,2025-12-08,22:31:43,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 22:37:08,2025-12-08,22:37:08,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 22:40:51,2025-12-08,22:40:51,sz.300726,买入,100%,41.20,,,,,200.00,41754.00,49994.00,预测,V11融合决策
2025-12-08 22:43:11,2025-12-08,22:43:11,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
2025-12-08 22:45:46,2025-12-08,22:45:46,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 22:52:22,2025-12-08,22:52:22,sz.002025,买入,100%,44.20,,,,,200.00,41069.00,49909.00,预测,V11融合决策
2025-12-08 22:55:10,2025-12-08,22:55:10,sh.603267,买入,100%,47.98,,,,,300.00,35486.00,49880.00,预测,V11融合决策
